loc,phi,trise,NAR,active_trimer,S2c,S2n,pS2c,pS2n,S4c,S4n,pS22c,pS22n,pS24c,pS24n,pS224c,pS224n
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
468,0.00411670720408462,2788.57065444406,0.00276043102016401,19.1008267004232,0.65513180821875,0.94783393668454,9.31673852907319,4.990387728719,53.2863926952662,51.1554546586057,10.6260448188698,3.05734041623034,60.7893533634215,31.3080228150254,69.4259187264585,19.1008267004232
348,0.0154640257519585,2876.75721922957,0.0102929743238494,0.000102684139032886,0.000629222339356962,0.000910348530750605,0.0252377879453288,0.0157420523153196,16.9645092531817,16.9637339624965,6.52207917920309e-05,4.31774843943188e-05,0.0524748363002766,0.032692800037069,0.000122604611925099,0.000102684139032886
372,0.753145943966309,879.536674592325,0.570346139131899,1.03857502709966e-06,0.0308456488703965,0.0446269774178257,0.0477747870190392,0.00103172449144402,0.136422519164033,0.137321087183406,0.000275265913675865,4.45499956332917e-06,0.000788164942066698,2.76857403302428e-05,3.60743680700785e-06,1.03857502709966e-06
252,0.444553225742113,878.529284951775,0.350140533350635,0.0188812992013093,52.3698422777694,75.7678263985221,17.6762585443495,3.46961094029717,0.0167879147940864,0.085957784384028,37.844156059233,1.90708605941731,0.036027580009962,0.038608140881596,0.0772916127146027,0.0188812992013093
288,0.588376758040812,574.087735115831,0.477280167528107,0.00275932351350829,1.74592740929713,2.52597907306008,1.33767281663218,0.00703240860478932,1.74480239434084,2.35386388477594,0.214505678955239,0.0041673644406558,0.280386533338333,0.00812456895267794,0.0437455851632494,0.00275932351350829
240,0.618938378115646,670.260234002719,0.492178331180305,0.00103348997056565,0.953200392176672,1.37907465164442,0.916855348065343,0.0256297616002538,1.40629358923243,1.67819532888476,0.100964167048459,0.00194090898210081,0.15533763892456,0.00805195492272872,0.0166000265880855,0.00103348997056565
96,0.465777664742152,1440.48407229965,0.338927471861315,0.00224225604207925,0.166017377365564,0.240191210818412,0.192256701092146,0.0918428243436483,10.9456188019433,11.0741447048361,0.00415631941708941,0.00139898924684781,0.256541095636116,0.12587326745503,0.00522277811613628,0.00224225604207925
60,0.00287845810786452,3030.40647019671,0.00189774876454928,0.429714028776119,0.0439037954175182,0.0635192890539218,0.243540998004001,0.169308232608328,916.952965945192,914.088427200249,0.00694758242024051,0.00383439751162874,27.3946609758145,18.9236216309007,0.78014536606734,0.429714028776119
528,0.0221638487117991,2830.36230907117,0.0148395006833417,0.00166423159516001,0.0045528341581296,0.00658696557200529,0.0444772635402372,0.0334569112177191,58.5524174007219,58.5129606771532,0.000159436133303979,0.00022017841413349,0.319627837335443,0.239251053445462,0.00105790066383684,0.00166423159516001
