loc,phi,trise,NAR,active_trimer,S2c,S2n,pS2c,pS2n,S4c,S4n,pS22c,pS22n,pS24c,pS24n,pS224c,pS224n
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
48,0.573676509421064,718.795119350451,0.328357787062144,9.8848449665804e-06,0.0774418938631577,0.136474744738977,0.165094390356327,0.0086053835721111,0.174021541941615,0.178531343121196,0.0032899888413354,5.77642485692556e-05,0.00347211329591638,0.000236269662977275,6.10545102365002e-05,9.8848449665804e-06
360,0.0618323492036765,496.008992510015,0.0341635286089446,8.01640817733956,54.0137311652215,95.1876278646525,27.8515050375079,13.2657830388474,3.09961398242326,2.97549606485884,94.3862172926941,22.18509126676,10.5267055557536,4.90485011521904,35.8925472524491,8.01640817733956
228,0.0328011905568996,1346.91761150815,0.0160594134456547,211.929998324644,41.4902380736148,73.1176547146535,20.9710377705071,20.9607087438578,5.07946803828717,32.0171512065226,53.7809458969889,53.884060475381,13.3222372663796,81.9825088777265,32.8565230189424,211.929998324644
108,0.621232707582087,720.270045746478,0.354047599514047,1.49263926107026e-05,0.0780587593690885,0.137561838019637,0.0352055460262037,0.000413888899905143,30.9318692685809,31.0594086485857,0.000147196349602278,3.47973345644245e-06,0.131809923540585,0.00317600840695366,0.000554921115663235,1.49263926107026e-05
12,0.597346531124897,654.746140050371,0.346441935284871,6.37225281479613e-05,0.125151917415297,0.22055343859514,0.203384674742303,0.00219155072704097,1.54017593321143,1.58489349725478,0.00495810744990155,0.000104107887086793,0.0378635225785725,0.000943988618378372,0.000885990697544953,6.37225281479613e-05
276,0.00449333758493266,1973.30403950849,0.0020379865856119,21.5168889581567,0.210641147015164,0.371209888063636,1.59003723673029,7.07922238492896,30.6627906537981,28.4019005710648,0.28637266060417,6.14451487437991,6.15679217541309,24.4669115097948,0.920337731051791,21.5168889581567
504,0.488660686464001,986.982878008841,0.264098432226943,1.34865588161985e-05,0.0371603952771983,0.0654872344524085,0.048345689640848,0.00828523509065204,10.8799470348448,10.9234573836183,0.000283159009228717,1.07845127787367e-05,0.063893015413513,0.0116353004367031,0.000377559223757357,1.34865588161985e-05
36,0.0684837636655568,2262.81002143225,0.0317456081845838,0.000134798080627038,0.00893247406689867,0.0157415716139593,0.211000013502713,0.112868203486909,0.701287544748686,0.702181459261492,0.00542327975228825,0.00159158057611079,0.0181147026813767,0.00972273382791256,0.000467977317685158,0.000134798080627038
204,0.554448674542109,754.100378443403,0.315405507233239,7.73629102092519e-06,0.0400704192768382,0.0706155282314438,0.0906502069524713,0.00859501655355471,0.501471158436007,0.506976734132726,0.000988516005136198,2.69413689253717e-05,0.00550629086447404,0.000596959747508228,5.43546080498311e-05,7.73629102092519e-06
168,0.385722219862187,614.060382581164,0.223197746895951,0.0234871980706966,10.9258800493247,19.2545225668139,7.69158723645729,0.586974367098767,0.267183625174651,1.47844018029918,7.15187156831632,0.129301397591053,0.245389440349618,0.121469141971456,0.225254514097551,0.0234871980706966
24,0.0250162147873498,2303.81377107062,0.0117064264811844,12.3914779298469,3.7711036862021,6.64576207975857,3.38650527734297,1.62900217521383,301.151933565447,311.65020060384,1.4044871406015,0.324832924929308,124.80000803919,62.338145950986,51.8272042068225,12.3914779298469
120,0.0483763544720535,2128.20278378368,0.0227328220572402,0.021776656827953,0.125286030982647,0.220789784286881,2.1627444316627,1.33873676106831,0.758830224091802,0.790785162348914,0.570497808713676,0.22209148508232,0.200926924538781,0.129836171846585,0.0527649321330296,0.021776656827953
528,0.0163620334686125,2289.49799111958,0.00770357340715055,0.00167412904453171,0.00335974486423133,0.00592083044279788,0.0445926305297596,0.033565718356547,58.5517171441786,58.5120455978189,0.000160267602738675,0.000221500207862491,0.32045471307041,0.240024117757723,0.00106340510296736,0.00167412904453171
144,0.192248507666795,1785.97492629107,0.0932939288298751,0.00159748669415787,0.132698669737098,0.233852972549161,0.849760429472084,0.391203932104563,0.677453852174823,0.687608004970039,0.0878190726500766,0.0193887378079494,0.0703667763217514,0.0331179120980255,0.00731975252875962,0.00159748669415787
96,0.369743693790997,1199.80124304066,0.19541791277747,0.00255040473631183,0.131077896889338,0.230996707680013,0.203174444620813,0.0985840783950953,10.9291295108492,11.0664402839418,0.0046428413193366,0.00159784792749822,0.270701012329091,0.134996548838602,0.0058251429416135,0.00255040473631183
456,0.535994773018632,806.260145714739,0.301090969429795,2.492474813881e-06,0.0496483351491697,0.0874945527309945,0.122791276512082,0.0141690235436793,0.18792140173393,0.190346094389937,0.00182373167188291,4.78353027745171e-05,0.00279802479448966,0.000359505682390155,4.04159780816507e-05,2.492474813881e-06
288,0.47948245465038,450.400061857612,0.294365168497593,0.00325306108145098,1.45235265841273,2.55946037249128,1.47032181511347,0.00795308494039694,1.6931752705998,2.3779870614433,0.259207899125469,0.00496292528478269,0.29887490001275,0.00911588600633475,0.0512761109115547,0.00325306108145098
192,0.0549877543916176,1902.0336220895,0.0267396834842979,39.486483067903,4.88459488004781,8.60805210853106,2.2198897357854,6.39631728476444,78.7840860841607,63.8635469661779,0.574342903649977,5.031205464531,21.7467205935589,49.7336723816051,5.41021953581551,39.486483067903
372,0.615240675595292,720.828661429297,0.350798355043549,1.28229959587337e-06,0.0252686570304737,0.0445305937923515,0.0531064188275475,0.00114904655451823,0.136317379664323,0.137334730008192,0.000340133761388743,5.50444232942236e-06,0.000875329571435475,3.09280915897946e-05,4.45380652410584e-06,1.28229959587337e-06
