loc,phi,trise,NAR,active_trimer,S2c,S2n,pS2c,pS2n,S4c,S4n,pS22c,pS22n,pS24c,pS24n,pS224c,pS224n
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
468,0.00465327350296296,2971.33956626229,0.00240506004924851,19.0927494117791,0.71982835797071,0.984422638277952,9.31327062455121,4.98832361988483,53.3044500671043,51.1760808076501,10.6181369693492,3.05481634252438,60.7873357855552,31.3075730477836,69.3977803177129,19.0927494117791
372,0.798070362277344,930.865441868105,0.54688885100885,9.64821401783424e-07,0.0326553240256536,0.0446587569509095,0.0460413263772319,0.000993673928822093,0.136456308788218,0.137317049016536,0.000255652660264596,4.13766728661595e-06,0.000759788831052873,2.66381409869888e-05,3.35130440136684e-06,9.64821401783424e-07
240,0.656521560517787,716.231500591891,0.473471821909596,0.00097272181643964,1.00611244571438,1.37593891479088,0.887493738341689,0.0246108679218287,1.41451005206132,1.67538870037675,0.0945980490990067,0.00182164480347891,0.151263868079332,0.00773110590965413,0.015645580252164,0.00097272181643964
288,0.623565401207259,615.276150494296,0.460411934521354,0.00260481860429466,1.83931909834435,2.51541543098866,1.29458142772869,0.00673992528350709,1.76161064412147,2.34626158273088,0.200897203759676,0.00392136908952774,0.274027353796615,0.00780708697475367,0.0413708037880685,0.00260481860429466
96,0.498345558465499,1525.42317182819,0.314678483754564,0.00214173316245718,0.177944242495909,0.243352926775301,0.18849520941073,0.0895562068432077,10.9512578105849,11.0767935009871,0.00399496022083338,0.00133433413729927,0.251651440778195,0.122775756054167,0.00502266244766854,0.00214173316245718
528,0.0243280139591349,3036.23151954354,0.0130916977622489,0.00166054293697317,0.0049984357856301,0.00683575911542082,0.0444341598031896,0.033416287467131,58.5526789866613,58.5133023794143,0.000159126037066031,0.00021968582247695,0.319318894520522,0.23896241824705,0.00105584775925368,0.00166054293697317
60,0.00316358371869202,3242.73493604092,0.00166183270809505,0.429590119181478,0.0482522431772346,0.0659887863521171,0.243510179749289,0.169283093337417,916.955836886952,914.091993808393,0.00694582005528,0.00383327678754985,27.3912758112994,18.9208892061529,0.779949911667629,0.429590119181478
264,0.00628879588072189,3190.48229122113,0.00333786901475483,2.00652493272318,0.136494587159923,0.186667220884346,0.46635338416791,0.484631930019487,540.373801061349,528.757217370539,0.0245216970563645,0.0309362675298905,31.0215761441598,31.2449211812459,1.62086523089051,2.00652493272318
408,0.0888743095878374,809.259885697957,0.0564532084357546,0.866850367959318,29.5999962916052,40.4803528902069,18.3664029416481,9.68912871073358,0.753766120215505,0.608255165928678,41.0767701392888,11.7492689166825,1.68983552145121,0.728848691965615,3.80119623578903,0.866850367959318
156,0.00205397181511374,1249.49960746859,0.001078579154985,1.55487964598598,8.5507326763661,11.6938080924113,47.5061978826592,34.9869503250512,0.00403004570234325,0.0844450696075021,276.324709383641,150.122597961842,0.0242960204963079,0.361157027135274,0.134575156834512,1.55487964598598
480,0.712454858199873,847.756515514398,0.498247491416045,0.000195417696703971,0.550657392259669,0.753067849437841,0.572962833504793,0.00497185673141999,1.27715733145545,1.38500751929435,0.0395944600114451,0.000584044349519291,0.0884319333048889,0.00210266595618061,0.0060560036518653,0.000195417696703971
180,-0.000222778876045503,157.449923500878,0.000168187591052576,0.173337304630742,4.35058393820689,5.9497701053588,46.4688263433668,34.3620348502757,0.0296881023636513,0.00979704857305757,264.415582315974,144.779429300353,0.168826909920186,0.0414202861713253,0.962135332862891,0.173337304630742
420,0.186299621552679,2042.72648149469,0.106046641714226,0.136681702632252,2.61119835383961,3.57102178421179,5.38638053870497,3.31659034613433,0.0986678558948832,0.775215826021893,3.53267200759551,1.36847608718637,0.064140540951194,0.316768236825283,0.0351688829983832,0.136681702632252
324,0.490584108025811,786.576484335308,0.347356036889317,0.00761694185466398,11.6216613132324,15.8935476401275,6.33803124828794,0.226850024931632,0.846719842231412,1.55051287042362,4.86068400346169,0.0618850683412107,0.649503715035576,0.0560738441473255,0.503302679501451,0.00761694185466398
132,0.0286043620278447,3122.80448824794,0.0151587604438964,0.000917000864912667,0.00421393202763849,0.00576288773255279,0.0722814277080948,0.0458176414598782,23.2447543538415,23.2402345843576,0.000591931166116617,0.000305388431340868,0.20594073144446,0.130345639944238,0.00163821052339343,0.000917000864912667
540,0.211111358579099,2518.45975646871,0.11731163709946,0.199102436171508,2.92528503275007,4.00056031252637,0.396962800264956,0.175019907468451,432.052823085139,436.262662754549,0.019302988543578,0.00372871824620483,20.9584499500658,9.40728017125552,1.02187869043683,0.199102436171508
360,0.0954054958062306,720.826743528821,0.063192703555698,7.76854971034727,75.1073214308543,102.715244991329,26.4396902231621,12.3437015843772,3.35745623393895,3.32731436786802,85.0485337998056,19.2373613409886,10.8242813770188,5.10446025927689,35.0335593881628,7.76854971034727
276,0.00631059257839052,2652.42566978844,0.00345787533514233,21.471182018474,0.314328828091525,0.429869714849457,1.58758533562314,7.06904903996401,30.7070230194206,28.4229153704267,0.285412265382639,6.12693662190376,6.15610591332757,24.4497489382076,0.918646546545027,21.471182018474
504,0.652248122556044,1252.45325725673,0.424595073216516,1.07208307212588e-05,0.0495044607574396,0.0677012936455798,0.043111627036414,0.00738589754517622,10.8863993339617,10.9252294511887,0.000225166250859092,8.57166440158444e-06,0.057009458869007,0.0103743721270671,0.000300410574416225,1.07208307212588e-05
456,0.707477475502114,1046.99340706671,0.476891348780749,1.940748398896e-06,0.0652490363480125,0.0892332549895322,0.108373895269665,0.0124607380935663,0.188261997958087,0.190382147996673,0.00142060713767209,3.71301290532644e-05,0.00247410841574621,0.000316199781788776,3.15401952618015e-05,1.940748398896e-06
24,0.0387854285566738,2944.71347388114,0.0201000082453694,12.2324607158012,5.59138507324413,7.64666458850733,3.35774629065814,1.61624462382362,302.112328999521,312.539165777923,1.38074577872944,0.319752759906202,124.135079341171,62.0262249322944,51.1135607702963,12.2324607158012
516,0.71295603770772,1009.13189230901,0.48197708314175,0.00190424570663181,2.55322656590412,3.49174072037746,0.969245488712537,0.00959154134210956,19.5314395358842,21.8309146992264,0.113375694985712,0.000903628095006874,2.29061446793624,0.0550630608126664,0.270974832753902,0.00190424570663181
36,0.10072698086589,2910.61689139854,0.0540793849444664,0.000130304450573737,0.0131219364721769,0.0179452934282897,0.207486231902848,0.110951253504357,0.701529421315998,0.702416823189909,0.00524413421450275,0.00153801851070731,0.0178191152922531,0.00956087767965655,0.00045267398568263,0.000130304450573737
120,0.0726823582234257,2749.71509419853,0.0389811738839747,0.0212524663268367,0.184692803252963,0.252582123624643,2.13605463700314,1.32061724320181,0.761477264244492,0.792969157754671,0.556491839049681,0.216138235816347,0.19913875988092,0.128433590968344,0.051648832454163,0.0212524663268367
48,0.750233141777146,937.344073079016,0.515179086899263,7.57281513111892e-06,0.100493459154374,0.137432810772469,0.14429013081826,0.00747250987060973,0.174613633397248,0.178413885948941,0.00251304362504227,4.40597150836265e-05,0.00304583433829484,0.000204478722703801,4.68021833171371e-05,7.57281513111892e-06
396,0.0190550432393136,3211.50202799393,0.00997932334381313,0.000131573990002958,0.00521915165280582,0.0071376056464633,0.00637639960522854,0.00357952259144478,678.134650979235,678.141790440105,4.96653199657068e-06,1.58388147176853e-06,0.529649515611627,0.297472852140286,0.000412623028901985,0.000131573990002958
