loc,phi,trise,NAR,active_trimer,S2c,S2n,pS2c,pS2n,S4c,S4n,pS22c,pS22n,pS24c,pS24n,pS224c,pS224n
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
468,0.0224087471929684,11409.8852613173,0.00833552098052625,18.7385670138455,3.54483388083176,2.5821585818097,9.16228672570026,4.89882909741555,54.0991195322644,52.0791729340813,10.276771486744,2.946090118456,60.6935071474803,31.2880381739002,68.1675750064881,18.7385670138455
348,0.0820981329496746,12342.379219528,0.0302488313406098,9.58254566390548e-05,0.00334611228184096,0.00243740409532949,0.0244254287992045,0.0151875804764496,16.9659011043129,16.9651923244776,6.10855591142605e-05,4.02684642331557e-05,0.0507890051427425,0.0315448535211313,0.000114840306028418,9.58254566390548e-05
528,0.115116780264367,12055.2552757718,0.0428567790462752,0.00150892175729026,0.0237853415022989,0.0173259245588687,0.0426089230798982,0.0317105869206694,58.5637409155012,58.527683697108,0.000146274252592443,0.000199449849315296,0.306235101012718,0.226839684759122,0.000970753738775255,0.00150892175729026
180,-0.00151677660693112,496.533533419413,0.000557962753050306,0.173553081123657,21.4688380346491,15.63851698249,45.74326854781,33.8150985266617,0.0305083772989679,0.0101292687197326,256.221129403774,140.20913032119,0.170781724178862,0.0421436352285745,0.958088906814206,0.173553081123657
156,0.0106195758988612,4589.44538205165,0.00399123807600059,1.54179065957443,41.6045096019133,30.3059172972786,46.1253230417497,33.9479818999835,0.00427078778942288,0.0889297977209334,260.490084125872,141.343216794107,0.025007554913962,0.369030427711109,0.134353751741628,1.54179065957443
420,0.804943508739873,5179.41374560348,0.386874870478447,0.0675425990093291,8.60723692923636,6.26975807025192,3.57109039918174,2.18015057304337,0.180036013305074,0.846064922259092,1.54948852105352,0.594558206859738,0.0768867933773032,0.228429775427825,0.027682936600563,0.0675425990093291
276,0.0318661336871191,11054.1910803808,0.0116362018493876,20.9271170793053,1.54911709602079,1.12842151503917,1.55862378895692,6.94756314790946,31.233776129804,28.6764698638074,0.274190418687017,5.91896392271006,6.14676631674996,24.2429770076171,0.898515215254605,20.9271170793053
24,0.180874340181604,10559.4905134249,0.0688318353285953,10.5188139852657,25.601715846993,18.6490235613365,3.04298396914635,1.47580000754584,312.820349180591,322.433468213061,1.13412483280517,0.266510338923618,116.488979946283,58.4253891334801,43.4717818949171,10.5188139852657
264,0.0306251864312115,12909.0987521378,0.0113093507602721,1.95644991637314,0.67532016063309,0.491922493375891,0.46190703142037,0.47816376678598,540.651307762373,529.230003968113,0.0240514913146512,0.030137021984519,30.7404285776587,30.8561182983372,1.59060170215878,1.95644991637314
